"نقشه	<http://fa.dbpedia.org/property/type>	None	None	2	2
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/چپچین>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/elevation>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/basinCountries>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/captionLake>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/frozen>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/زبان>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/wikiPageUsesTemplate>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/maxDepth>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/بازیابی>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/lakeName>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	__total__	None	__total__	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/اندازه>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/length>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/width>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/location>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/area>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/imageLake>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/type>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/پیوند>	None	None	1	1
<http://fa.dbpedia.org/resource/دریاچه_آتشفشانی>	<http://fa.dbpedia.org/property/عنوان>	None	None	1	1
"Art	<http://fa.dbpedia.org/property/type>	None	None	2	2
"Art	<http://fa.dbpedia.org/property/website>	None	None	2	2
"Art	<http://fa.dbpedia.org/property/visitors>	None	None	1	2
"Art	<http://fa.dbpedia.org/property/established>	None	None	2	2
"Art	<http://fa.dbpedia.org/property/name>	None	None	2	2
"Art	<http://fa.dbpedia.org/property/latitude>	None	None	2	2
"Art	<http://fa.dbpedia.org/property/wikiPageUsesTemplate>	None	None	2	2
"Art	<http://fa.dbpedia.org/property/mapCaption>	None	None	2	2
"Art	<http://fa.dbpedia.org/property/mapType>	None	None	2	2
"Art	<http://fa.dbpedia.org/property/curator>	None	None	1	2
"Art	<http://fa.dbpedia.org/property/پیوند>	None	None	1	2
"Art	<http://fa.dbpedia.org/property/longitude>	None	None	2	2
"Art	<http://fa.dbpedia.org/property/بازیابی>	None	None	1	2
"Art	<http://fa.dbpedia.org/property/زبان>	None	None	1	2
"Art	__total__	None	__total__	2	2
"Art	<http://fa.dbpedia.org/property/عنوان>	None	None	1	2
"Art	<http://fa.dbpedia.org/property/imagesize>	None	None	2	2
"Art	<http://fa.dbpedia.org/property/publictransit>	None	None	1	2
"Art	<http://fa.dbpedia.org/property/director>	None	None	2	2
